paper_id,community,title,year,citations,concepts
https://openalex.org/W3088512781,7,Transforming knowledge systems for life on Earth: Visions of future systems and how to get there,2020,229,"Vision, Futures studies, Engineering ethics, Futures contract, Enlightenment"
https://openalex.org/W4388333366,77,Generative Artificial Intelligence: Implications and Considerations for Higher Education Practice,2023,189,"Transformative learning, Generative grammar, Engineering ethics, Competence (human resources), Equity (law)"
https://openalex.org/W2266263576,0,Artificial super intelligence: beyond rhetoric,2016,51,"Rhetoric, Performing arts, Psychology, Computer science, Cognitive science"
https://openalex.org/W2969933198,0,"When speed kills: Lethal autonomous weapon systems, deterrence and stability",2019,108,"Deterrence theory, Battlefield, Software deployment, Computer security, Political science"
https://openalex.org/W4320040080,7,The Ethical Implications of Artificial Intelligence (AI) For Meaningful Work,2023,191,"Business ethics, Software deployment, Work (physics), Engineering ethics, Perception"
https://openalex.org/W2584883659,7,Ethical Considerations in Artificial Intelligence Courses,2017,140,"Engineering ethics, Curriculum, Information ethics, Applied ethics, Ethical issues"
https://openalex.org/W2800447667,0,Governing Boring Apocalypses: A new typology of existential vulnerabilities and exposures for existential risk research,2018,56,"Existentialism, Typology, Sociology, Epistemology, Philosophy"
https://openalex.org/W3087532900,34,Are we ready for artificial intelligence health monitoring in elder care?,2020,113,"Health care, Life expectancy, Workforce, Medicine, Population"
https://openalex.org/W2579952554,78,"The Vision of “Industrie 4.0” in the Making—a Case of Future Told, Tamed, and Traded",2017,291,"German, Philosophy of technology, Industrial Revolution, Narrative, Mythology"
https://openalex.org/W2197739446,79,Evidencing the harms of hate speech,2015,181,"Sociology, Epistemology, Linguistics, Philosophy"
https://openalex.org/W1573130468,7,The spectrum of control: A social theory of the smart city,2015,202,"Smart city, Computer security, Control (management), Normative, Computer science"
https://openalex.org/W2902679329,7,Ethical Reflections on Artificial Intelligence,2018,63,"Transparency (behavior), Multitude, Consciousness, Function (biology), Unemployment"
https://openalex.org/W2594064326,7,Responsible research and innovation in the digital age,2017,152,"Responsible Research and Innovation, Computer science, Data science, Engineering ethics, Engineering"
https://openalex.org/W2889205798,0,The race for an artificial general intelligence: implications for public policy,2019,60,"CONTEST, Procurement, Race (biology), Humanity, Outcome (game theory)"
https://openalex.org/W2904417290,80,"Autonomous weapons systems, killer robots and human dignity",2018,121,"Dignity, Human rights, Argument (complex analysis), Law, Sociology"
https://openalex.org/W2902343562,0,Predicting future AI failures from historic examples,2018,58,"Seriousness, Computer security, Computer science, Originality, Risk analysis (engineering)"
https://openalex.org/W2922510530,7,Ethical Framework for Designing Autonomous Intelligent Systems,2019,63,"Computer science, Context (archaeology), Multidisciplinary approach, Stakeholder, Process (computing)"
https://openalex.org/W4394806371,0,The TESCREAL bundle: Eugenics and the promise of utopia through artificial general intelligence,2024,70,"Eugenics, Utopia, Dystopia, Transhumanism, Artificial intelligence"
https://openalex.org/W3185180031,72,Preserving the rule of law in the era of artificial intelligence (AI),2021,102,"Rule of law, Transparency (behavior), Law, Philosophy of law, Flourishing"
https://openalex.org/W3164910542,34,Does “AI” stand for augmenting inequality in the era of covid-19 healthcare?,2021,76,"Disadvantaged, Inequality, Health equity, Racism, Pandemic"
https://openalex.org/W2727352756,82,"Help, hope, and hype: Ethical dimensions ofneuroprosthetics",2017,97,"Accountability, Key (lock), Political science, Internet privacy, Engineering ethics"
https://openalex.org/W2792732529,34,Critiquing the Reasons for Making Artificial Moral Agents,2018,127,"Harm, Morality, Philosophy of science, Field (mathematics), Engineering ethics"
https://openalex.org/W2989612956,4,Opportunities and Risks for Citizen Science in the Age of Artificial Intelligence,2019,93,"Citizen science, Stewardship (theology), Context (archaeology), Engineering ethics, Conversation"
https://openalex.org/W2762221702,4,Human-aligned artificial intelligence is a multiobjective problem,2017,92,"Computer science, Variety (cybernetics), Artificial intelligence, Risk analysis (engineering), Multi-objective optimization"
https://openalex.org/W4390954240,83,Global Polycrisis: The Causal Mechanisms of Crisis Entanglement,2024,197,"Quantum entanglement, Content (measure theory), Action (physics), Crisis response, Computer science"
https://openalex.org/W3035322756,7,A shallow defence of a technocracy of artificial intelligence: Examining the political harms of algorithmic governance in the domain of government,2020,86,"Technocracy, Politics, Legitimacy, Corporate governance, Accountability"
https://openalex.org/W2801289092,84,"The nexus between water, energy, and food in the context of the global risks: An analysis of the interactions between food, water, and energy security",2018,201,"Nexus (standard), Food security, Water security, Context (archaeology), Interdependence"
https://openalex.org/W4393241411,85,"What Is Artificial Life Today, and Where Should It Go?",2024,4,"Artificial life, Field (mathematics), Terminology, Computer science, Cognitive science"
https://openalex.org/W2156199025,86,The role of language in emotion: predictions from psychological constructionism,2015,309,"Psychology, Constructionism, Cognitive psychology, Developmental psychology"
https://openalex.org/W4385191921,60,Development and validation of the AI attitude scale (AIAS-4): a brief measure of general attitude toward artificial intelligence,2023,102,"Scale (ratio), Exploratory factor analysis, Psychology, Internal consistency, Confirmatory factor analysis"
https://openalex.org/W4210457441,34,General Practitioners’ Attitudes Toward Artificial Intelligence–Enabled Systems: Interview Study,2022,92,"Global Positioning System, Computer science, Quality (philosophy), Health care, Knowledge management"
https://openalex.org/W2784243663,87,Race science and surveillance: police as the new race scientists,2018,61,"Race (biology), Ethnic group, Racism, Sociology, Criminology"
https://openalex.org/W2600042363,34,Law and Regulation of Artificial Intelligence and Robots - Conceptual Framework and Normative Implications,2017,58,"Normative, Robot, Artificial intelligence, Political science, Law"
https://openalex.org/W3184097711,865,Governing AI safety through independent audits,2021,163,"Audit, Business, Risk analysis (engineering), Accounting"
https://openalex.org/W2917705988,865,AI Safety Needs Social Scientists,2019,46,"Engineering ethics, Sociology, Engineering"
https://openalex.org/W3096706855,7,AI safety: state of the field through quantitative lens,2020,26,"Field (mathematics), Computer science, Data science, Value (mathematics), Open research"
https://openalex.org/W2920396325,88,Counterfactual explanations of machine learning predictions: Opportunities and challenges for AI safety,2019,45,"Counterfactual thinking, Computer science, Artificial intelligence, Machine learning, Psychology"
https://openalex.org/W2916217841,0,Global Solutions vs. Local Solutions for the AI Safety Problem,2019,14,"Computer science, Artificial intelligence, Applications of artificial intelligence"
https://openalex.org/W4392800721,89,The Limits of Clinician Vigilance as an AI Safety Bulwark,2024,29,"Vigilance (psychology), Medicine, Occupational safety and health, Poison control, Medical emergency"
https://openalex.org/W4385671029,90,AI Safety Approach for Minimizing Collisions in Autonomous Navigation,2023,11,"Reinforcement learning, Computer science, Task (project management), Collision avoidance, Intelligent agent"
https://openalex.org/W4232902877,7,Understanding Artificial Intelligence Ethics and Safety: A Guide for the Responsible Design and Implementation of AI Systems in the Public Sector,2019,244,"Public sector, Engineering ethics, Engineering, Engineering management, Business"
https://openalex.org/W4390577732,91,Crossing the frontier: the first global AI safety summit,2024,10,"Summit, Frontier, Government (linguistics), Variety (cybernetics), Political science"
https://openalex.org/W4394758111,60,Towards an international regulatory framework for AI safety: lessons from the IAEA’s nuclear safety regulations,2024,16,"Harmonization, Consistency (knowledge bases), Agency (philosophy), Parallels, Risk analysis (engineering)"
https://openalex.org/W3126403556,4,Potential-based multiobjective reinforcement learning approaches to low-impact agents for AI safety,2021,13,"Reinforcement learning, Computer science, Action selection, Risk analysis (engineering), Variety (cybernetics)"
https://openalex.org/W3013683725,0,"Exploring AI Safety in Degrees: Generality, Capability and Control",2020,8,"Generality, Computer science, Work (physics), Control (management), Engineering"
https://openalex.org/W2805122175,92,"On the Utility of Lay Summaries and AI Safety Disclosures: Toward Robust, Open Research Oversight",2018,7,"Computer science, Data science, Political science"
https://openalex.org/W3046360140,0,AI Safety Landscape From short-term specific system engineering to long-term artificial general intelligence,2020,8,"Terminology, Term (time), Mainstream, Computer science, Knowledge base"
https://openalex.org/W4366339689,0,Negative Human Rights as a Basis for Long-term AI Safety and Regulation,2023,9,"Foundation (evidence), Risk analysis (engineering), Term (time), Computer science, Engineering ethics"
https://openalex.org/W4388734034,0,AI safety of film capacitors,2023,3,"Capacitor, Film capacitor, Materials science, Forensic engineering, Engineering"
https://openalex.org/W4402671039,93,How Johnny Can Persuade LLMs to Jailbreak Them: Rethinking Persuasion to Challenge AI Safety by Humanizing LLMs,2024,17,"Persuasion, Psychology, Social psychology"
https://openalex.org/W3034512786,94,AI-based prediction of independent construction safety outcomes from universal attributes,2020,95,"Support vector machine, Artificial intelligence, Machine learning, Computer science, Outcome (game theory)"
